"Url","Action","Name","Type","Label"
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","trending","checkbox",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","status","hidden",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","status","checkbox",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","custom_field_status","hidden",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","custom_field_status","checkbox",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","file","file",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","cover_image","file","添加封面图片"
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","downloadable_product","file","可下载的产品"
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","preview_video","file","视频预览"
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","video_url","text","视频的网址"
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","custom_field","text",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","custom_value","text",""
"https://ecom-demo.workdo.io/product-attributes","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/product-brand","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/product-label","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/product-order-sale-reports","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/product-question","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/edit-profile","_token","hidden",""
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/edit-profile","_token","hidden",""
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/edit-profile","profile_image","file","在此选择文件"
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/edit-profile","name","text","名称"
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/edit-profile","email","text","电子邮件"
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/edit-profile","mobile","text","没有手机."
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/edit-profile","","submit","名称"
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/user-password-update","_method","hidden",""
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/user-password-update","_token","hidden",""
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/user-password-update","_token","hidden",""
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/user-password-update","old_password","password","当前的密码"
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/user-password-update","new_password","password","新的密码"
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/user-password-update","new_password_confirmation","password","重新输入新密码"
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/user-password-update","type","hidden","当前的密码"
"https://ecom-demo.workdo.io/profile","https://ecom-demo.workdo.io/user-password-update","","submit","当前的密码"
"https://ecom-demo.workdo.io/refund-request","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/reports","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/roles","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/setting","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/shipping","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/shipping-zone","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/Status-reports","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/stock-reports","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/stores/create","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/stores/create","https://ecom-demo.workdo.io/stores","_token","hidden",""
"https://ecom-demo.workdo.io/stores/create","https://ecom-demo.workdo.io/stores","storename","text","商店名称"
"https://ecom-demo.workdo.io/stores/create","https://ecom-demo.workdo.io/stores","","text","商店名称"
"https://ecom-demo.workdo.io/stores/create","https://ecom-demo.workdo.io/stores","theme_id","radio","Stylique"
"https://ecom-demo.workdo.io/stores/create","https://ecom-demo.workdo.io/stores","theme_id","radio","Greentic"
"https://ecom-demo.workdo.io/stores/create","https://ecom-demo.workdo.io/stores","theme_id","radio","Techzonix"
"https://ecom-demo.workdo.io/stores/create","https://ecom-demo.workdo.io/stores","","submit","商店名称"
"https://ecom-demo.workdo.io/stylique/home","","search_product","text",""
"https://ecom-demo.workdo.io/stylique/home","https://ecom-demo.workdo.io/newsletter?stylique","_token","hidden",""
"https://ecom-demo.workdo.io/stylique/home","https://ecom-demo.workdo.io/newsletter?stylique","","email",""
"https://ecom-demo.workdo.io/stylique/home","","","text",""
"https://ecom-demo.workdo.io/support_ticket","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/tag","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/testimonial","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/themean-alytic","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/theme-customize","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/theme-customize","https://ecom-demo.workdo.io/theme-preview/make-active","_token","hidden",""
"https://ecom-demo.workdo.io/theme-customize","https://ecom-demo.workdo.io/theme-preview/make-active","_token","hidden",""
"https://ecom-demo.workdo.io/theme-customize","https://ecom-demo.workdo.io/theme-preview/make-active","theme_id","hidden",""
